_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_classify_the_sample,dataset,please_classify_the_sample_gold,sample
1467549712,11/26/2017 23:15:51,false,3086848578,,11/26/2017 23:14:37,false,elite,0.7143,44073592,VEN,23,Ciudad Ojeda,186.93.237.207,coherent,incoherent_sentences_arg2_same_sense.txt,,"eastern reproduction corp., a waltham, mass., maker of thin metal precision parts, must report to five federal and state agencies as well as to local fire, police, hospital and plumbing authorities furthermore the only way to reduce the costs is to say we don't want to pay the bill"
1467549712,11/26/2017 23:15:38,false,3086848637,,11/26/2017 23:14:50,false,neodev,0.7143,43624905,VEN,25,Caracas,186.167.249.193,incoherent,incoherent_sentences_arg2_same_sense.txt,,"eastern reproduction corp., a waltham, mass., maker of thin metal precision parts, must report to five federal and state agencies as well as to local fire, police, hospital and plumbing authorities furthermore the only way to reduce the costs is to say we don't want to pay the bill"
1467549712,11/26/2017 23:16:02,false,3086849198,,11/26/2017 23:14:34,false,elite,0.8571,30322518,ITA,07,Rome,93.45.211.252,coherent,incoherent_sentences_arg2_same_sense.txt,,"eastern reproduction corp., a waltham, mass., maker of thin metal precision parts, must report to five federal and state agencies as well as to local fire, police, hospital and plumbing authorities furthermore the only way to reduce the costs is to say we don't want to pay the bill"
1467549712,11/26/2017 23:54:54,false,3086957262,,11/26/2017 23:47:44,false,elite,0.7143,43650019,BRA,07,Brasilia,179.177.31.175,incoherent,incoherent_sentences_arg2_same_sense.txt,,"eastern reproduction corp., a waltham, mass., maker of thin metal precision parts, must report to five federal and state agencies as well as to local fire, police, hospital and plumbing authorities furthermore the only way to reduce the costs is to say we don't want to pay the bill"
1467549713,11/26/2017 23:20:10,false,3086860436,,11/26/2017 23:19:02,false,elite,0.8571,43883861,GBR,C8,Croydon,78.149.117.17,coherent,incoherent_sentences_arg2_same_sense.txt,,"and ""summerfolk is a lawn party of russian yuppies engaged in an exhausting ideological fight to the finish between the allrightniks and the reformers in addition it is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs"
1467549713,11/26/2017 23:23:08,false,3086868835,,11/26/2017 23:18:50,false,clixsense,0.6667,43652921,VEN,"","",190.36.176.124,coherent,incoherent_sentences_arg2_same_sense.txt,,"and ""summerfolk is a lawn party of russian yuppies engaged in an exhausting ideological fight to the finish between the allrightniks and the reformers in addition it is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs"
1467549713,11/26/2017 23:23:44,false,3086870550,,11/26/2017 23:21:54,false,clixsense,0.8571,38585736,VEN,"","",186.88.194.87,incoherent,incoherent_sentences_arg2_same_sense.txt,,"and ""summerfolk is a lawn party of russian yuppies engaged in an exhausting ideological fight to the finish between the allrightniks and the reformers in addition it is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs"
1467549713,11/26/2017 23:26:55,false,3086879850,,11/26/2017 23:19:38,false,neodev,0.6667,43989326,VEN,"","",190.39.107.168,coherent,incoherent_sentences_arg2_same_sense.txt,,"and ""summerfolk is a lawn party of russian yuppies engaged in an exhausting ideological fight to the finish between the allrightniks and the reformers in addition it is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs"
1467549714,11/26/2017 23:23:14,false,3086869169,,11/26/2017 23:21:19,false,instagc,0.8571,43892640,MDA,"","",185.170.186.61,coherent,incoherent_sentences_arg2_same_sense.txt,,"however, a catalyst like coniston could seek shareholder support for a sale to a labor-management group at the last price discussed by that group before the board meeting monday at the time the fear congress has of any line-item-veto test led members to add the single most contorted and ridiculous provision this year, ""this section shall be effective only on oct. 1, 1989"
1467549714,11/26/2017 23:23:19,false,3086869523,,11/26/2017 23:21:38,false,clixsense,0.7143,36936649,ESP,60,Alicante,81.202.214.92,coherent,incoherent_sentences_arg2_same_sense.txt,,"however, a catalyst like coniston could seek shareholder support for a sale to a labor-management group at the last price discussed by that group before the board meeting monday at the time the fear congress has of any line-item-veto test led members to add the single most contorted and ridiculous provision this year, ""this section shall be effective only on oct. 1, 1989"
1467549714,11/27/2017 14:40:10,false,3088995841,,11/27/2017 14:29:08,false,neodev,0.8,37953692,UKR,18,Poltava,93.78.200.60,coherent,incoherent_sentences_arg2_same_sense.txt,,"however, a catalyst like coniston could seek shareholder support for a sale to a labor-management group at the last price discussed by that group before the board meeting monday at the time the fear congress has of any line-item-veto test led members to add the single most contorted and ridiculous provision this year, ""this section shall be effective only on oct. 1, 1989"
1467549714,11/27/2017 15:05:59,false,3089057933,,11/27/2017 14:59:11,false,grabpoints,0.8333,43849696,BRA,07,Brasilia,177.18.20.55,incoherent,incoherent_sentences_arg2_same_sense.txt,,"however, a catalyst like coniston could seek shareholder support for a sale to a labor-management group at the last price discussed by that group before the board meeting monday at the time the fear congress has of any line-item-veto test led members to add the single most contorted and ridiculous provision this year, ""this section shall be effective only on oct. 1, 1989"
1467549715,11/26/2017 23:03:36,false,3086814140,,11/26/2017 23:02:37,false,neodev,0.8571,43776072,VEN,16,Barrio Obrero,190.207.49.101,incoherent,incoherent_sentences_arg2_same_sense.txt,,"payout of preferred dividends resulted in a net loss of five cents a share in the most recent quarter as a lot of people think i will give away the store, but i can assure you i will not,"" he says"
1467549715,11/26/2017 23:05:45,false,3086820311,,11/26/2017 23:04:01,false,neodev,0.7143,43437181,TUR,68,Ankara,78.171.49.81,coherent,incoherent_sentences_arg2_same_sense.txt,,"payout of preferred dividends resulted in a net loss of five cents a share in the most recent quarter as a lot of people think i will give away the store, but i can assure you i will not,"" he says"
1467549715,11/26/2017 23:12:41,false,3086839815,,11/26/2017 23:11:28,false,clixsense,0.8571,38913334,NZL,"","",101.98.211.252,coherent,incoherent_sentences_arg2_same_sense.txt,,"payout of preferred dividends resulted in a net loss of five cents a share in the most recent quarter as a lot of people think i will give away the store, but i can assure you i will not,"" he says"
1467549715,11/26/2017 23:42:41,false,3086923970,,11/26/2017 23:33:54,false,neodev,0.7143,43727773,BRA,07,Brasilia,177.157.116.23,incoherent,incoherent_sentences_arg2_same_sense.txt,,"payout of preferred dividends resulted in a net loss of five cents a share in the most recent quarter as a lot of people think i will give away the store, but i can assure you i will not,"" he says"
1467549716,11/26/2017 23:03:36,false,3086814134,,11/26/2017 23:02:37,false,neodev,0.8571,43776072,VEN,16,Barrio Obrero,190.207.49.101,coherent,incoherent_sentences_arg2_same_sense.txt,,bond prices rallied for example common sense suggests that people who play for a company that charges about half what those houses do for a ticket are not in the same market
1467549716,11/26/2017 23:05:45,false,3086820316,,11/26/2017 23:04:01,false,neodev,0.7143,43437181,TUR,68,Ankara,78.171.49.81,coherent,incoherent_sentences_arg2_same_sense.txt,,bond prices rallied for example common sense suggests that people who play for a company that charges about half what those houses do for a ticket are not in the same market
1467549716,11/26/2017 23:12:41,false,3086839817,,11/26/2017 23:11:28,false,clixsense,0.8571,38913334,NZL,"","",101.98.211.252,coherent,incoherent_sentences_arg2_same_sense.txt,,bond prices rallied for example common sense suggests that people who play for a company that charges about half what those houses do for a ticket are not in the same market
1467549716,11/26/2017 23:42:41,false,3086923962,,11/26/2017 23:33:54,false,neodev,0.7143,43727773,BRA,07,Brasilia,177.157.116.23,incoherent,incoherent_sentences_arg2_same_sense.txt,,bond prices rallied for example common sense suggests that people who play for a company that charges about half what those houses do for a ticket are not in the same market
1467549717,11/26/2017 23:18:01,false,3086854529,,11/26/2017 23:17:10,false,elite,0.8571,43883861,GBR,C8,Croydon,78.149.117.17,coherent,incoherent_sentences_arg2_same_sense.txt,,"silicon graphics' strategy seems to be paying off as noting that cray doesn't have a low-end supercomputer to compete with the likes of convex computer corp. and international business machines corp. such a machine would be necessary ""to get things back on line here"
1467549717,11/26/2017 23:18:07,false,3086854765,,11/26/2017 23:17:22,false,elite,0.7143,43151235,BRA,27,Campinas,189.79.233.13,coherent,incoherent_sentences_arg2_same_sense.txt,,"silicon graphics' strategy seems to be paying off as noting that cray doesn't have a low-end supercomputer to compete with the likes of convex computer corp. and international business machines corp. such a machine would be necessary ""to get things back on line here"
1467549717,11/26/2017 23:19:14,false,3086857691,,11/26/2017 23:18:02,false,neodev,0.7143,36377397,SRB,00,Nis,178.149.202.37,incoherent,incoherent_sentences_arg2_same_sense.txt,,"silicon graphics' strategy seems to be paying off as noting that cray doesn't have a low-end supercomputer to compete with the likes of convex computer corp. and international business machines corp. such a machine would be necessary ""to get things back on line here"
1467549717,11/27/2017 14:33:30,false,3088980012,,11/27/2017 14:27:29,false,clixsense,0.8,42051134,USA,CA,San Francisco,104.131.132.110,coherent,incoherent_sentences_arg2_same_sense.txt,,"silicon graphics' strategy seems to be paying off as noting that cray doesn't have a low-end supercomputer to compete with the likes of convex computer corp. and international business machines corp. such a machine would be necessary ""to get things back on line here"
1467549718,11/26/2017 23:11:08,false,3086834779,,11/26/2017 23:09:37,false,neodev,0.8571,43692986,EGY,17,Assiut,41.238.19.65,incoherent,incoherent_sentences_arg2_same_sense.txt,,"the u.s. senate liked the treaty so well it ratified it by a vote of 89 to 0 while what do we want casinos for when we haven't got anything in the shops?"" one housewife asked"
1467549718,11/26/2017 23:11:56,false,3086837467,,11/26/2017 23:11:05,false,clixsense,0.7143,43924335,EGY,"","",62.114.37.2,incoherent,incoherent_sentences_arg2_same_sense.txt,,"the u.s. senate liked the treaty so well it ratified it by a vote of 89 to 0 while what do we want casinos for when we haven't got anything in the shops?"" one housewife asked"
1467549718,11/26/2017 23:12:16,false,3086838436,,11/26/2017 23:11:04,false,neodev,0.7143,43383795,VEN,15,Los Teques,190.79.127.117,incoherent,incoherent_sentences_arg2_same_sense.txt,,"the u.s. senate liked the treaty so well it ratified it by a vote of 89 to 0 while what do we want casinos for when we haven't got anything in the shops?"" one housewife asked"
1467549718,11/26/2017 23:13:06,false,3086840882,,11/26/2017 23:10:01,false,neodev,0.7143,43973645,VEN,25,Caracas,186.167.242.153,incoherent,incoherent_sentences_arg2_same_sense.txt,,"the u.s. senate liked the treaty so well it ratified it by a vote of 89 to 0 while what do we want casinos for when we haven't got anything in the shops?"" one housewife asked"
1467549719,11/26/2017 23:18:00,false,3086854450,,11/26/2017 23:17:02,false,neodev,0.7143,36377397,SRB,00,Nis,178.149.202.37,incoherent,incoherent_sentences_arg2_same_sense.txt,,"after only 11 moves for each side, the computer's position was shaky so as evidence yesterday's arrangement for the final financing of a $3 billion bid for american medical international inc. in which chemical served as both the lead bank and an equity investor"
1467549719,11/26/2017 23:31:40,false,3086894070,,11/26/2017 23:31:15,false,neodev,0.6,33160647,VEN,"","",190.199.101.191,incoherent,incoherent_sentences_arg2_same_sense.txt,,"after only 11 moves for each side, the computer's position was shaky so as evidence yesterday's arrangement for the final financing of a $3 billion bid for american medical international inc. in which chemical served as both the lead bank and an equity investor"
1467549719,11/26/2017 23:35:04,false,3086903375,,11/26/2017 23:16:47,false,elite,1.0,43265510,BIH,01,Gracanica,109.175.30.243,coherent,incoherent_sentences_arg2_same_sense.txt,,"after only 11 moves for each side, the computer's position was shaky so as evidence yesterday's arrangement for the final financing of a $3 billion bid for american medical international inc. in which chemical served as both the lead bank and an equity investor"
1467549719,11/26/2017 23:37:13,false,3086909138,,11/26/2017 23:33:52,false,elite,0.7143,43800262,VEN,25,Caracas,190.74.91.239,incoherent,incoherent_sentences_arg2_same_sense.txt,,"after only 11 moves for each side, the computer's position was shaky so as evidence yesterday's arrangement for the final financing of a $3 billion bid for american medical international inc. in which chemical served as both the lead bank and an equity investor"
1467549720,11/26/2017 23:25:41,false,3086876410,,11/26/2017 23:23:46,false,clixsense,0.8571,38585736,VEN,"","",186.88.194.87,incoherent,incoherent_sentences_arg2_same_sense.txt,,this is one thing i was never aware of instead the current quarter looks fine
1467549720,11/26/2017 23:26:48,false,3086879261,,11/26/2017 23:24:35,false,neodev,0.6667,43604953,VEN,13,Barquisimeto,186.188.38.168,coherent,incoherent_sentences_arg2_same_sense.txt,,this is one thing i was never aware of instead the current quarter looks fine
1467549720,11/26/2017 23:27:51,false,3086882354,,11/26/2017 23:27:10,false,clixsense,0.8571,43868081,VEN,"","",190.37.55.184,coherent,incoherent_sentences_arg2_same_sense.txt,,this is one thing i was never aware of instead the current quarter looks fine
1467549720,11/26/2017 23:31:37,false,3086893956,,11/26/2017 23:23:40,false,neodev,1.0,41092462,VEN,06,Puerto Ordaz,190.94.228.222,incoherent,incoherent_sentences_arg2_same_sense.txt,,this is one thing i was never aware of instead the current quarter looks fine
1467549721,11/26/2017 23:16:34,false,3086850440,,11/26/2017 23:14:55,false,neodev,0.8571,40062468,PER,15,Lima,179.7.128.49,coherent,incoherent_sentences_connective_diff_sense.txt,,the gains also sparked buying interest in other real-estate companies head the list of reasons sumitomo realty & development rose 40 to 2170
1467549721,11/26/2017 23:31:18,false,3086892788,,11/26/2017 23:28:02,false,clixsense,0.6667,40970177,ITA,05,Guastalla,87.12.218.242,coherent,incoherent_sentences_connective_diff_sense.txt,,the gains also sparked buying interest in other real-estate companies head the list of reasons sumitomo realty & development rose 40 to 2170
1467549721,11/27/2017 14:27:29,false,3088961475,,11/27/2017 14:24:44,false,neodev,0.8571,42848048,VEN,25,Caracas,186.167.242.144,coherent,incoherent_sentences_connective_diff_sense.txt,,the gains also sparked buying interest in other real-estate companies head the list of reasons sumitomo realty & development rose 40 to 2170
1467549721,11/27/2017 14:32:28,false,3088977287,,11/27/2017 14:28:37,false,elite,1.0,41591423,BIH,01,Sarajevo,217.75.195.50,incoherent,incoherent_sentences_connective_diff_sense.txt,,the gains also sparked buying interest in other real-estate companies head the list of reasons sumitomo realty & development rose 40 to 2170
1467549722,11/26/2017 23:08:23,false,3086827484,,11/26/2017 23:07:23,false,elite,1.0,41551427,SRB,"","",178.220.192.65,coherent,incoherent_sentences_connective_diff_sense.txt,,and he had the impression other federal security agencies were tangled up in legal red tape the reason is that the cia told him it does not do domestic counterespionage
1467549722,11/26/2017 23:09:22,false,3086830325,,11/26/2017 23:07:26,false,elite,1.0,43705844,VEN,23,Ciudad Ojeda,186.93.237.207,coherent,incoherent_sentences_connective_diff_sense.txt,,and he had the impression other federal security agencies were tangled up in legal red tape the reason is that the cia told him it does not do domestic counterespionage
1467549722,11/26/2017 23:10:36,false,3086833378,,11/26/2017 23:07:44,false,clixsense,0.7143,43924335,EGY,"","",62.114.37.2,coherent,incoherent_sentences_connective_diff_sense.txt,,and he had the impression other federal security agencies were tangled up in legal red tape the reason is that the cia told him it does not do domestic counterespionage
1467549722,11/26/2017 23:13:17,false,3086841643,,11/26/2017 23:11:41,false,clixsense,0.7143,14712058,POL,"","",77.114.2.218,coherent,incoherent_sentences_connective_diff_sense.txt,,and he had the impression other federal security agencies were tangled up in legal red tape the reason is that the cia told him it does not do domestic counterespionage
1467549723,11/26/2017 23:03:59,false,3086815204,,11/26/2017 23:02:11,false,neodev,0.7143,43437181,TUR,68,Ankara,78.171.49.81,incoherent,incoherent_sentences_connective_diff_sense.txt,,nobody told us; nobody called us previously nobody had the guts to complain
1467549723,11/26/2017 23:04:53,false,3086817648,,11/26/2017 23:03:33,false,elite,0.8571,43879822,VEN,"","",186.90.215.215,incoherent,incoherent_sentences_connective_diff_sense.txt,,nobody told us; nobody called us previously nobody had the guts to complain
1467549723,11/26/2017 23:33:00,false,3086897680,,11/26/2017 23:32:12,false,elite,0.6,43862648,SRB,00,Belgrade,109.92.184.227,incoherent,incoherent_sentences_connective_diff_sense.txt,,nobody told us; nobody called us previously nobody had the guts to complain
1467549723,11/26/2017 23:51:26,false,3086947936,,11/26/2017 23:35:13,false,clixsense,0.6,39091022,VEN,15,Los Teques,181.208.40.172,coherent,incoherent_sentences_connective_diff_sense.txt,,nobody told us; nobody called us previously nobody had the guts to complain
1467549724,11/26/2017 23:07:13,false,3086824031,,11/26/2017 23:06:03,false,elite,0.8571,43879822,VEN,"","",186.90.215.215,incoherent,incoherent_sentences_connective_diff_sense.txt,,"here is a good rule of thumb: if the movement produced the leader, the chance that he is sincere is much greater than if the leader produced the movement the results show in either case, ask yourself whether you have become better informed on the issues under protest by watching the act of civil disobedience"
1467549724,11/26/2017 23:07:14,false,3086824075,,11/26/2017 23:06:11,false,elite,1.0,44023798,PHL,D9,San Juan,112.198.77.116,incoherent,incoherent_sentences_connective_diff_sense.txt,,"here is a good rule of thumb: if the movement produced the leader, the chance that he is sincere is much greater than if the leader produced the movement the results show in either case, ask yourself whether you have become better informed on the issues under protest by watching the act of civil disobedience"
1467549724,11/26/2017 23:07:21,false,3086824446,,11/26/2017 23:05:54,false,elite,1.0,41551427,SRB,"","",178.220.192.65,coherent,incoherent_sentences_connective_diff_sense.txt,,"here is a good rule of thumb: if the movement produced the leader, the chance that he is sincere is much greater than if the leader produced the movement the results show in either case, ask yourself whether you have become better informed on the issues under protest by watching the act of civil disobedience"
1467549724,11/26/2017 23:41:27,false,3086920875,,11/26/2017 23:37:23,false,elite,0.7143,43800262,VEN,25,Caracas,190.74.91.239,incoherent,incoherent_sentences_connective_diff_sense.txt,,"here is a good rule of thumb: if the movement produced the leader, the chance that he is sincere is much greater than if the leader produced the movement the results show in either case, ask yourself whether you have become better informed on the issues under protest by watching the act of civil disobedience"
1467549725,11/26/2017 23:14:32,false,3086845003,,11/26/2017 23:13:48,false,elite,0.8571,30322518,ITA,07,Rome,93.45.211.252,coherent,incoherent_sentences_connective_diff_sense.txt,,"he ultimately became so well-known for cutting compensation, however, that clients didn't seek him out for anything else at the other end of the spectrum i was very frustrated"
1467549725,11/26/2017 23:15:20,false,3086847260,,11/26/2017 23:14:11,false,points2shop,0.7143,40668212,USA,AR,Benton,104.184.90.98,coherent,incoherent_sentences_connective_diff_sense.txt,,"he ultimately became so well-known for cutting compensation, however, that clients didn't seek him out for anything else at the other end of the spectrum i was very frustrated"
1467549725,11/26/2017 23:17:37,false,3086853548,,11/26/2017 23:16:41,false,neodev,0.7143,43624905,VEN,25,Caracas,186.167.249.193,coherent,incoherent_sentences_connective_diff_sense.txt,,"he ultimately became so well-known for cutting compensation, however, that clients didn't seek him out for anything else at the other end of the spectrum i was very frustrated"
1467549725,11/26/2017 23:49:02,false,3086940996,,11/26/2017 23:47:44,false,elite,0.7143,43800262,VEN,25,Caracas,190.74.91.239,incoherent,incoherent_sentences_connective_diff_sense.txt,,"he ultimately became so well-known for cutting compensation, however, that clients didn't seek him out for anything else at the other end of the spectrum i was very frustrated"
1467549726,11/26/2017 23:26:06,false,3086877258,,11/26/2017 23:22:41,false,elite,0.7143,40632132,EGY,11,Cairo,45.98.110.85,coherent,incoherent_sentences_connective_diff_sense.txt,,"it is part of a continuing world-wide restructuring in which it has downsized or sold operations in several countries first its continued presence in south africa ""enables it to make meaningful contributions to south african society, to the lives of its employees and to the communities in which it operates"
1467549726,11/26/2017 23:26:44,false,3086878643,,11/26/2017 23:23:49,false,neodev,0.8571,42848048,VEN,25,Caracas,186.167.245.27,coherent,incoherent_sentences_connective_diff_sense.txt,,"it is part of a continuing world-wide restructuring in which it has downsized or sold operations in several countries first its continued presence in south africa ""enables it to make meaningful contributions to south african society, to the lives of its employees and to the communities in which it operates"
1467549726,11/26/2017 23:35:06,false,3086903514,,11/26/2017 23:25:00,false,clixsense,1.0,22481202,GTM,00,Puerto San José,190.148.39.108,coherent,incoherent_sentences_connective_diff_sense.txt,,"it is part of a continuing world-wide restructuring in which it has downsized or sold operations in several countries first its continued presence in south africa ""enables it to make meaningful contributions to south african society, to the lives of its employees and to the communities in which it operates"
1467549726,11/27/2017 14:31:02,false,3088973390,,11/27/2017 14:30:20,false,clixsense,0.6,33058403,ESP,07,Palma De Mallorca,62.43.47.190,coherent,incoherent_sentences_connective_diff_sense.txt,,"it is part of a continuing world-wide restructuring in which it has downsized or sold operations in several countries first its continued presence in south africa ""enables it to make meaningful contributions to south african society, to the lives of its employees and to the communities in which it operates"
1467549727,11/26/2017 23:26:22,false,3086878463,,11/26/2017 23:23:29,false,clixsense,0.6667,43652921,VEN,"","",190.36.176.124,coherent,incoherent_sentences_connective_diff_sense.txt,,"at 11.1% of gross national product, u.s. health costs already are the highest in the world.by contrast, japan's equal 6.7% of gnp, a nation's total output of goods and services that compares with management and labor worry that the gap makes u.s. companies less competitive"
1467549727,11/26/2017 23:27:28,false,3086881489,,11/26/2017 23:23:30,false,clixsense,0.6667,40970177,ITA,05,Guastalla,87.12.218.242,coherent,incoherent_sentences_connective_diff_sense.txt,,"at 11.1% of gross national product, u.s. health costs already are the highest in the world.by contrast, japan's equal 6.7% of gnp, a nation's total output of goods and services that compares with management and labor worry that the gap makes u.s. companies less competitive"
1467549727,11/26/2017 23:30:00,false,3086888775,,11/26/2017 23:27:03,false,neodev,0.8571,42848048,VEN,25,Caracas,186.167.245.27,coherent,incoherent_sentences_connective_diff_sense.txt,,"at 11.1% of gross national product, u.s. health costs already are the highest in the world.by contrast, japan's equal 6.7% of gnp, a nation's total output of goods and services that compares with management and labor worry that the gap makes u.s. companies less competitive"
1467549727,11/26/2017 23:31:37,false,3086893951,,11/26/2017 23:23:40,false,neodev,1.0,41092462,VEN,06,Puerto Ordaz,190.94.228.222,coherent,incoherent_sentences_connective_diff_sense.txt,,"at 11.1% of gross national product, u.s. health costs already are the highest in the world.by contrast, japan's equal 6.7% of gnp, a nation's total output of goods and services that compares with management and labor worry that the gap makes u.s. companies less competitive"
1467549728,11/26/2017 23:09:37,false,3086830955,,11/26/2017 23:08:32,false,neodev,0.8571,43772050,VEN,"","",190.201.191.70,coherent,incoherent_sentences_connective_diff_sense.txt,,nasdaq's gain was led by its biggest industrial stocks the coincidence might lead to the nasdaq 100 rose 7.08 to 445.23
1467549728,11/26/2017 23:10:16,false,3086832672,,11/26/2017 23:08:48,false,neodev,0.7143,43383795,VEN,15,Los Teques,190.79.127.117,incoherent,incoherent_sentences_connective_diff_sense.txt,,nasdaq's gain was led by its biggest industrial stocks the coincidence might lead to the nasdaq 100 rose 7.08 to 445.23
1467549728,11/26/2017 23:11:00,false,3086834581,,11/26/2017 23:08:41,false,elite,0.7143,44073592,VEN,23,Ciudad Ojeda,186.93.237.207,coherent,incoherent_sentences_connective_diff_sense.txt,,nasdaq's gain was led by its biggest industrial stocks the coincidence might lead to the nasdaq 100 rose 7.08 to 445.23
1467549728,11/26/2017 23:16:45,false,3086851092,,11/26/2017 23:11:51,false,clixsense,0.6,33313161,RUS,86,Voronezh,212.119.222.230,incoherent,incoherent_sentences_connective_diff_sense.txt,,nasdaq's gain was led by its biggest industrial stocks the coincidence might lead to the nasdaq 100 rose 7.08 to 445.23
1467549729,11/26/2017 23:18:54,false,3086856566,,11/26/2017 23:18:03,false,elite,0.8571,43883861,GBR,C8,Croydon,78.149.117.17,coherent,incoherent_sentences_connective_diff_sense.txt,,"during the past five years, japanese concerns have invested in several of the u.s.'s 431 independent biotechnology companies that puts chugai has been one of the most active japanese players in u.s. biotechnology companies; it has an equity investment in genetics institute inc., cambridge, mass., and a joint-venture agreement with upjohn co., kalamazoo, mich"
1467549729,11/26/2017 23:23:08,false,3086868834,,11/26/2017 23:18:50,false,clixsense,0.6667,43652921,VEN,"","",190.36.176.124,coherent,incoherent_sentences_connective_diff_sense.txt,,"during the past five years, japanese concerns have invested in several of the u.s.'s 431 independent biotechnology companies that puts chugai has been one of the most active japanese players in u.s. biotechnology companies; it has an equity investment in genetics institute inc., cambridge, mass., and a joint-venture agreement with upjohn co., kalamazoo, mich"
1467549729,11/26/2017 23:53:40,false,3086954231,,11/26/2017 23:50:13,false,clixsense,1.0,22481202,GTM,00,Puerto San José,190.148.39.108,coherent,incoherent_sentences_connective_diff_sense.txt,,"during the past five years, japanese concerns have invested in several of the u.s.'s 431 independent biotechnology companies that puts chugai has been one of the most active japanese players in u.s. biotechnology companies; it has an equity investment in genetics institute inc., cambridge, mass., and a joint-venture agreement with upjohn co., kalamazoo, mich"
1467549729,11/27/2017 14:31:02,false,3088973380,,11/27/2017 14:30:20,false,clixsense,0.6,33058403,ESP,07,Palma De Mallorca,62.43.47.190,incoherent,incoherent_sentences_connective_diff_sense.txt,,"during the past five years, japanese concerns have invested in several of the u.s.'s 431 independent biotechnology companies that puts chugai has been one of the most active japanese players in u.s. biotechnology companies; it has an equity investment in genetics institute inc., cambridge, mass., and a joint-venture agreement with upjohn co., kalamazoo, mich"
1467549730,11/26/2017 23:07:13,false,3086824026,,11/26/2017 23:06:03,false,elite,0.8571,43879822,VEN,"","",186.90.215.215,incoherent,incoherent_sentences_connective_diff_sense.txt,,"the insurance adjusters think differently the aim is i didn't know if it was world war iii or what,"" says melanie carvain of morristown, n.j"
1467549730,11/26/2017 23:07:14,false,3086824073,,11/26/2017 23:06:11,false,elite,1.0,44023798,PHL,D9,San Juan,112.198.77.116,incoherent,incoherent_sentences_connective_diff_sense.txt,,"the insurance adjusters think differently the aim is i didn't know if it was world war iii or what,"" says melanie carvain of morristown, n.j"
1467549730,11/26/2017 23:07:21,false,3086824452,,11/26/2017 23:05:54,false,elite,1.0,41551427,SRB,"","",178.220.192.65,coherent,incoherent_sentences_connective_diff_sense.txt,,"the insurance adjusters think differently the aim is i didn't know if it was world war iii or what,"" says melanie carvain of morristown, n.j"
1467549730,11/26/2017 23:41:27,false,3086920874,,11/26/2017 23:37:23,false,elite,0.7143,43800262,VEN,25,Caracas,190.74.91.239,incoherent,incoherent_sentences_connective_diff_sense.txt,,"the insurance adjusters think differently the aim is i didn't know if it was world war iii or what,"" says melanie carvain of morristown, n.j"
1467549731,11/26/2017 23:15:51,false,3086848587,,11/26/2017 23:14:37,false,elite,0.7143,44073592,VEN,23,Ciudad Ojeda,186.93.237.207,coherent,incoherent_sentences_connective_diff_sense.txt,,"besides, a computer processing the japanese language needs a huge memory and much processing capability, while the screen and printer need far better definition to depict accurately the intricate symbols the reactions stem from the fact that until recently, much of the necessary technology has been unavailable or at least unaffordable"
1467549731,11/26/2017 23:15:38,false,3086848648,,11/26/2017 23:14:50,false,neodev,0.7143,43624905,VEN,25,Caracas,186.167.249.193,coherent,incoherent_sentences_connective_diff_sense.txt,,"besides, a computer processing the japanese language needs a huge memory and much processing capability, while the screen and printer need far better definition to depict accurately the intricate symbols the reactions stem from the fact that until recently, much of the necessary technology has been unavailable or at least unaffordable"
1467549731,11/26/2017 23:16:02,false,3086849201,,11/26/2017 23:14:34,false,elite,0.8571,30322518,ITA,07,Rome,93.45.211.252,coherent,incoherent_sentences_connective_diff_sense.txt,,"besides, a computer processing the japanese language needs a huge memory and much processing capability, while the screen and printer need far better definition to depict accurately the intricate symbols the reactions stem from the fact that until recently, much of the necessary technology has been unavailable or at least unaffordable"
1467549731,11/26/2017 23:54:54,false,3086957251,,11/26/2017 23:47:44,false,elite,0.7143,43650019,BRA,07,Brasilia,179.177.31.175,incoherent,incoherent_sentences_connective_diff_sense.txt,,"besides, a computer processing the japanese language needs a huge memory and much processing capability, while the screen and printer need far better definition to depict accurately the intricate symbols the reactions stem from the fact that until recently, much of the necessary technology has been unavailable or at least unaffordable"
1467549732,11/26/2017 23:16:39,false,3086850777,,11/26/2017 23:15:50,false,neodev,0.7143,43624905,VEN,25,Caracas,186.167.249.193,coherent,incoherent_sentences_connective_diff_sense.txt,,"he believed colon cancer might also arise from multiple ""hits"" on cancer suppressor genes, because it often seems to develop in stages pressure came from it often is preceded by the development of polyps in the bowel, which in some cases become increasingly malignant in identifiable stages"
1467549732,11/26/2017 23:19:10,false,3086857458,,11/26/2017 23:18:09,false,elite,0.7143,43151235,BRA,27,Campinas,189.79.233.13,coherent,incoherent_sentences_connective_diff_sense.txt,,"he believed colon cancer might also arise from multiple ""hits"" on cancer suppressor genes, because it often seems to develop in stages pressure came from it often is preceded by the development of polyps in the bowel, which in some cases become increasingly malignant in identifiable stages"
